id;address;pricePerSqm;yearBuilt;sourceLink;salePrice;size;roomInfo;houseType;postcode
35398;Aleksanterinkatu 67 A, Heinäpää Oulu;3932;2013;http://www.etuovi.com/kohde/7696812?sc=M1042147289&pos=38845;289000;73.5;3h, k, s;Kerrostalo;90120
35399;Kirkkorannantie 6, Oulu Oulu;1329;1972;http://www.etuovi.com/kohde/9603537?sc=M1042147289&pos=38846;299000;225;5 mh + oh + k + th + khh + s;Omakotitalo;90230
35421;Kauppiaantie 1, Oulunsalo Oulu;1240;1990;http://www.etuovi.com/kohde/d32833?sc=M1042147289&pos=38965;93000;75;3h+k+s;Kerrostalo;90460
35460;Honkakuja 13 C 2, Oulunsalo Oulu;1561;1999;http://www.etuovi.com/kohde/2014633?sc=M1042147289&pos=39020;115500;74;3h+k+s;Rivitalo;90460
35542;Rautatienkatu 31, Etu-Lyötty Oulu;4400;2015;http://www.etuovi.com/kohde/9899655?sc=M1042147289&pos=39092;248600;56.5;2h+kt+s;Kerrostalo;90100
35544;Ratsumiehentie 5, Ahvenoja Oulu;1533;1951;http://www.etuovi.com/kohde/566323?sc=M1042147289&pos=39094;115000;75;4h,k,ph,s;Omakotitalo;90540
35553;Saapaspolku 7, Hintta Oulu;2505;2007;http://www.etuovi.com/kohde/7694105?sc=M1042147289&pos=39113;684000;273;6h, k, khh, kph, s;Omakotitalo;90650
35592;Isokatu 60 B 74, Keskusta Oulu;5584;2017;http://www.etuovi.com/kohde/1178667?sc=M1042147289&pos=39155;443900;79.5;3h, kt, s;Kerrostalo;90620
35593;Isokatu 60 B 72, Keskusta Oulu;5358;2017;http://www.etuovi.com/kohde/1178666?sc=M1042147289&pos=39156;359000;67;3h, kt, s;Kerrostalo;90620
35594;Isokatu 60 B 70, Keskusta Oulu;5516;2017;http://www.etuovi.com/kohde/1178665?sc=M1042147289&pos=39157;479900;87;3-4h, kt, s;Kerrostalo;90620
35595;Isokatu 60 B 20, Keskusta Oulu;4412;2017;http://www.etuovi.com/kohde/1178664?sc=M1042147289&pos=39158;339700;77;3h, kt, s;Kerrostalo;90620
35596;Isokatu 60 B 29, Keskusta Oulu;4628;2017;http://www.etuovi.com/kohde/1178659?sc=M1042147289&pos=39159;374900;81;3h, kt, s;Kerrostalo;90620
35597;Isokatu 60 B 41, Keskusta Oulu;4552;2017;http://www.etuovi.com/kohde/1178607?sc=M1042147289&pos=39160;170700;37.5;1h, kt;Kerrostalo;90620
35608;Isokatu 60 B 14, Keskusta Oulu;4337;2017;http://www.etuovi.com/kohde/1178608?sc=M1042147289&pos=39161;212500;49;2h, kt, s;Kerrostalo;90620
35654;Pihlajatie 4, Kastelli Oulu;1375;1950;http://www.etuovi.com/kohde/566171?sc=M1042147289&pos=39218;275000;200;Oh,k, 3-4mh,sa,ph,pukuh,khh,2wc,et;Omakotitalo;90230
35696;Tempopiha 4, Soittajankangas Oulu;2238;2017;http://www.etuovi.com/kohde/9718383?sc=M1042147289&pos=39270;235000;105;4-5h+k+s;Rivitalo;90120
35708;Kuivasrannantie 4, Ritaharju Oulu;3025;2015;http://www.etuovi.com/kohde/d29674?sc=M1042147289&pos=39272;122500;40.5;2h,kt,kh,sa,parv,ak;Kerrostalo;90540
35709;Tempopiha 4, Soittajankangas Oulu;2260;2017;http://www.etuovi.com/kohde/9613806?sc=M1042147289&pos=39273;225990;100;4-5h+k+s;Rivitalo;90120
35747;Marjatie 6 as 3, Oulunsalo Oulu;1263;1972;http://www.etuovi.com/kohde/d29497?sc=M1042147289&pos=39312;125000;99;3-4h+avok+s+khh+vh+at;Rivitalo;90460
35750;Kauppilanranta 17 C, Ranta-Kastelli Oulu;2365;1989;http://www.etuovi.com/kohde/2014561?sc=M1042147289&pos=39315;149000;63;2h+k+s+autotalli;Rivitalo;90230
35871;Karinkannantie 26, Pateniemi Oulu;257;1998;http://www.etuovi.com/kohde/d28297?sc=M1042147289&pos=39456;14512.78;56.5;2H+K+S;Luhtitalo;90800
35899;Tervaraitti 4, Meritulli Oulu;326;1999;http://www.etuovi.com/kohde/376151?sc=M1042147289&pos=39481;19392.45;59.5;2H+K+S;Kerrostalo;90100
35914;Kauppilanranta 12 B 7, Ranta-Kastelli Oulu;2619;1989;http://www.etuovi.com/kohde/d27788?sc=M1042147289&pos=39497;165000;63;2h+k+s;Rivitalo;90230
35956;Teeritie 11 A, Oulunsalo Oulu;1740;2000;http://www.etuovi.com/kohde/565131?sc=M1042147289&pos=39552;134000;77;4h,k,s;Rivitalo;90460
36212;Tiilitie 15, Myllyoja Oulu;1224;1974;http://www.etuovi.com/kohde/9959329?sc=M1042147289&pos=39825;69750;57;2h, k, kh, parv;Kerrostalo;90650
36219;Hintantie 68, Hintta Oulu;1390;1976;http://www.etuovi.com/kohde/1176907?sc=M1042147289&pos=39842;139000;100;4h, k, s;Paritalo;90650
36292;Jäkäläraitti 2 A, Jääli Oulu;1022;1976;http://www.etuovi.com/kohde/564917?sc=M1042147289&pos=39905;64900;63.5;2h,k,sa,ph,wc,vh,et;Rivitalo;90940
36324;Pitkäsuontie 4, Kiiminki Oulu;1387;2001;http://www.etuovi.com/kohde/7694035?sc=M1042147289&pos=39918;269000;194;6h, k, khh, kph, s;Omakotitalo;90900
36384;Hintantie 14, Laanila Oulu;1731;2006;http://www.etuovi.com/kohde/1177462?sc=M1042147289&pos=40021;219000;126.5;3h, k, s;Paritalo;90500
36431;Kierikintie 98A, Yli-Ii Oulu;1559;1992;http://www.etuovi.com/kohde/7641437?sc=M1042147289&pos=40062;159000;102;Oh,2mh,k,kph,s,wc;Omakotitalo;91200
36442;Marjatie 10 as, Oulunsalo, Kylänpuoli Oulu;948;1974;http://www.etuovi.com/kohde/564549?sc=M1042147289&pos=40074;55000;58;2h, kk, ph, s;Rivitalo;90460
36500;Salviatie 2 C, Oulunsalo Oulu;1209;1982;http://www.etuovi.com/kohde/564301?sc=M1042147289&pos=40133;84000;69.5;2h,k,kh,s,wc,vh.khh,autotalli;Rivitalo;90460
36647;Purjehtijantie 4 A, Niittyaro Oulu;1152;1982;http://www.etuovi.com/kohde/7693192?sc=M1042147289&pos=40325;89838;78;3h+k+s;Kerrostalo;90560
36760;Hiukkavaara 2, Hiukkavaara Oulu;1551;1959;http://www.etuovi.com/kohde/9765292?sc=M1042147289&pos=40461;134900;87;4h, k;Kerrostalo;90650
36764;Kirkkoranta 13, Ylikiiminki Oulu;1079;1978;http://www.etuovi.com/kohde/7675862?sc=M1042147289&pos=40465;129500;120;5h, k, khh, kph, s;Omakotitalo;91300
36781;Koulukatu 4, Keskusta Oulu;2524;1994;http://www.etuovi.com/kohde/9838012?sc=M1042147289&pos=40482;159000;63;2h, k kh/wc, vh, parv;Kerrostalo;90100
36933;Poijutie 3 C18, Taskila Oulu;1630;1989;http://www.etuovi.com/kohde/c97643?sc=M1042147289&pos=40635;125500;77;3H+K+S+ parveke;Luhtitalo;90520
36934;Purutie 1, Pateniemi Oulu;264;1999;http://www.etuovi.com/kohde/c97642?sc=M1042147289&pos=40636;12538.53;47.5;2H+KK+S;Luhtitalo;90800
36988;Mallastie 22, Toppilansalmi Oulu;2649;2015;http://www.etuovi.com/kohde/9642849?sc=M1042147289&pos=40702;207911;78.5;3-4h, k, s;Kerrostalo;90520
36991;Mallastie 22, Toppilansalmi Oulu;2704;2015;http://www.etuovi.com/kohde/9769171?sc=M1042147289&pos=40705;171734;63.5;3h, k, s;Kerrostalo;90520
37052;Mäkituvantie 2 C, Hintta Oulu;2352;2003;http://www.etuovi.com/kohde/563196?sc=M1042147289&pos=40778;354000;150.5;5h,k,takkah,sa,2kh,pukuh,khh,2wc,aula,et;Rivitalo;90650
37194;Aurantie 3, Hintta Oulu;2856;2014;http://www.etuovi.com/kohde/c94983?sc=M1042147289&pos=40928;594000;208;5h+k+ph+s+khh+3xwc+2xvh+skafferi+autotalli;Omakotitalo;90650
37207;Siilotie 23 B, Toppilansalmi Oulu;3203;2014;http://www.etuovi.com/kohde/562480?sc=M1042147289&pos=40961;189000;59;2h,k,kph/wc/s;Kerrostalo;90520
37241;Satulavyöntie 6, Kuivasjärvi Oulu;1189;1989;http://www.etuovi.com/kohde/c94762?sc=M1042147289&pos=40985;72500;61;2h, k, kph/wc, s;Rivitalo;90540
37251;Kuikkatie 7 b, Höyhtyä Oulu;1913;1957;http://www.etuovi.com/kohde/562703?sc=M1042147289&pos=40995;153000;80;4h,k,takkah,sa,ph,2wc,kellari 40 m2;Paritalo;90150
37495;Merikoskenkatu 4 A, Tuira Oulu;1692;1962;http://www.etuovi.com/kohde/562119?sc=M1042147289&pos=41243;110000;65;Oh, 2mh, k, ph/wc, parveke;Kerrostalo;90130
37516;Siilotie 23 B, Toppilansalmi Oulu;3660;2014;http://www.etuovi.com/kohde/562213?sc=M1042147289&pos=41274;422750;115.5;2mh,oh,k,rt,khh,vh,k,s,parvi (penthouse);Kerrostalo;90520
37548;Simpuntie 1, Haukipudas Oulu;802;1976;http://www.etuovi.com/kohde/9622899?sc=M1042147289&pos=41286;65000;81;3h,k;Kerrostalo;90830
37554;Pitkänmöljäntie 33, Toppilansaari Oulu;3082;2014;http://www.etuovi.com/kohde/1175018?sc=M1042147289&pos=41302;188000;61;1mh, oh, k, vh, kph/wc;Kerrostalo;FI
37597;Perinnöntie 30, Yli-Ii Oulu;305;1957;http://www.etuovi.com/kohde/9632717?sc=M1042147289&pos=41355;198000;650;Alak: 3 mh, sali, k, liiketila/yksiö, kph, 4 wc. Y;Omakotitalo;91200
37989;Jäälintie 8 F, Jääli Oulu;936;1978;http://www.etuovi.com/kohde/7688130?sc=M1042147289&pos=41741;88000;94;Oh, keittiö, ruokailutila, wc, tk, terassi Yläk 3 ;Rivitalo;90940
38003;Isokatu 16 B, Keskusta Oulu;2873;1911;http://www.etuovi.com/kohde/560748?sc=M1042147289&pos=41756;385000;134;4h,k,kph,wc;Kerrostalo;90590
38054;Nuolihaukantie 2, Kaukovainio Oulu;837;1972;http://www.etuovi.com/kohde/9782726?sc=M1042147289&pos=41817;77000;92;4h, k, parv., sauna;Kerrostalo;90250
38137;Revontie 10, Haukipudas Oulu;1823;2006;http://www.etuovi.com/kohde/1174541?sc=M1042147289&pos=41900;134000;73.5;3h, kk, s;Kerrostalo;90830
38277;Pappilantie 5, Oulunsalo Oulu;2243;2010;http://www.etuovi.com/kohde/9735418?sc=M1042147289&pos=42134;120000;53.5;2h+k+s;Kerrostalo;90460
38388;Hevostie 2, Knuutilanranta Oulu;2515;2007;http://www.etuovi.com/kohde/7686130?sc=M1042147289&pos=42252;498000;198;5h, k, khh, kph, s;Omakotitalo;90240
38447;Pensaskarintie 4, Rajahauta Oulu;1410;1987;http://www.etuovi.com/kohde/9715805?sc=M1042147289&pos=42322;172000;122;3mh, oh,keittiö,takkah. ph,s,khh + autokatos/varas;Paritalo;FI
38452;Piltosentie 15, Jääli Oulu;1247;2005;http://www.etuovi.com/kohde/1172950?sc=M1042147289&pos=42327;212000;170;4h, k, s;Omakotitalo;90940
38501;Valjakkotie 5 B, Heikkilänkangas Oulu;510;2002;http://www.etuovi.com/kohde/559514?sc=M1042147289&pos=42386;37999;74.5;3 h, k, s;Luhtitalo;90310
38506;Pukkuritie 2 A, Oulu;2008;2015;http://www.etuovi.com/kohde/7685743?sc=M1042147289&pos=42391;248000;123.5;Oh , k , 4mh , khh , ph , sa , 2wc , et , terassi ;Paritalo;90420
38510;Kurrenkuja 4-6 B, Hiironen Oulu;1744;2000;http://www.etuovi.com/kohde/559767?sc=M1042147289&pos=42396;116000;66.5;3h,k,s,kph,vh,parveke;Kerrostalo;90250
38562;Siipikuja 6, Kaakkuri Oulu;304;2003;http://www.etuovi.com/kohde/c83362?sc=M1042147289&pos=42450;13088.84;43;2H+KK+S;Kerrostalo;90420
38630;Siljonkatu 71 A, Etu-Lyötty Oulu;2954;2012;http://www.etuovi.com/kohde/7682674?sc=M1042147289&pos=42529;192000;65;3h, k, kph, s;Kerrostalo;90120
38635;Sauvarinne 7, Kiiminki, Honkimaa Oulu;1399;2006;http://www.etuovi.com/kohde/559453?sc=M1042147289&pos=42534;146900;105;Oh, 3mh, k, vh, sa, ph, erill.wc,et,tk, terassi;Rivitalo;90900
38714;Huurutie 7 F 16, Kiulukangas Oulu;2331;2017;http://www.etuovi.com/kohde/9644209?sc=M1042147289&pos=42616;195800;84;4h+k+s;Paritalo;90650
38719;Huurutie 7 C 6, Kiulukangas Oulu;2284;2017;http://www.etuovi.com/kohde/9538136?sc=M1042147289&pos=42621;217000;95;4h+k+s;Paritalo;90650
38721;Huurutie 7 B 3, Kiulukangas Oulu;2285;2017;http://www.etuovi.com/kohde/9445843?sc=M1042147289&pos=42623;187400;82;4h+k+s;Paritalo;90650
38724;Huurutie 7 G 17, Kiulukangas Oulu;2331;2017;http://www.etuovi.com/kohde/9701469?sc=M1042147289&pos=42632;195800;84;4h+k+s;Paritalo;90650
38733;Angervotie 3, Rajakylä Oulu;1126;1973;http://www.etuovi.com/kohde/9691286?sc=M1042147289&pos=42637;89500;79.5;3 h, k, s;Rivitalo;90580
39000;Heikinkatu 12-14 B, Keskusta Oulu;2846;1981;http://www.etuovi.com/kohde/c77228?sc=M1042147289&pos=42944;222000;78;3h+k+ph+sa+lasitettu parveke;Kerrostalo;90100
39042;Maakotkantie 20, Kaukovainio Oulu;1271;1983;http://www.etuovi.com/kohde/1172521?sc=M1042147289&pos=43002;75000;59;2h+k+ph+s+parv;Kerrostalo;90250
39132;Rengastie 1, Kiiminki, Kaista-aho Oulu;1417;2000;http://www.etuovi.com/kohde/556892?sc=M1042147289&pos=43093;299000;211;Oh,k,4mh,takkah,askarteluh,sa,2kh,khh,et;Omakotitalo;90900
39278;Santaholmantie 87, Haukipudas Oulu;982;1995;http://www.etuovi.com/kohde/9543228?sc=M1042147289&pos=43293;80000;81.5;3h,k,s,kph;Rivitalo;90830
39359;Rautatienkatu 31 B, Etu-Lyötty Oulu;4566;2015;http://www.etuovi.com/kohde/7679563?sc=M1042147289&pos=43371;258000;56.5;2h, k, s;Kerrostalo;90100
39360;Rautatienkatu 31 B, Etu-Lyötty Oulu;4221;2015;http://www.etuovi.com/kohde/7679526?sc=M1042147289&pos=43372;325000;77;4h, k, s;Kerrostalo;90100
39361;Rautatienkatu 31 B, Etu-Lyötty Oulu;4245;2015;http://www.etuovi.com/kohde/7679555?sc=M1042147289&pos=43373;295000;69.5;3h, k, s;Kerrostalo;90100
39362;Rautatienkatu 31 B, Etu-Lyötty Oulu;4524;2015;http://www.etuovi.com/kohde/7679551?sc=M1042147289&pos=43374;285000;63;3h, k, s;Kerrostalo;90100
39393;Hanhitie 13, Höyhtyä Oulu;3965;2016;http://www.etuovi.com/kohde/1171671?sc=M1042147289&pos=43420;122900;31;1h, avok;Kerrostalo;90150
39479;Talvitie 1, Välivainio Oulu;865;1974;http://www.etuovi.com/kohde/7679754?sc=M1042147289&pos=43497;109000;126;4h, k, khh, wc, saunaosasto, sivuasunto (2h+wc) + ;Omakotitalo;90530
39540;Luokkitie 5, Yli-Ii Oulu;664;1970;http://www.etuovi.com/kohde/1171541?sc=M1042147289&pos=43558;79000;119;4h, k, s;Omakotitalo;91200
39611;Kolamäentie 13, Kiiminki Oulu;1020;1979;http://www.etuovi.com/kohde/9890660?sc=M1042147289&pos=43631;78000;76.5;3h, k, ph, s;Rivitalo;90900
39665;Kurrenkuja 4-6 B, Hiironen Oulu;1684;2000;http://www.etuovi.com/kohde/556577?sc=M1042147289&pos=43686;112000;66.5;3h,k,s,ph,vh,parveke;Kerrostalo;90250
39667;Kurrenkuja 4-6 B, Hiironen Oulu;1669;2000;http://www.etuovi.com/kohde/556554?sc=M1042147289&pos=43688;126000;75.5;3h,k,s,ph,vh,parveke;Kerrostalo;90250
39668;Isokatu 79-83, Heinäpää Oulu;2066;1969;http://www.etuovi.com/kohde/9405853?sc=M1042147289&pos=43689;149812.42;72.5;3h,k;Kerrostalo;90120
39669;Vanatie 9, Mustasuo Oulu;1007;1969;http://www.etuovi.com/kohde/9894948?sc=M1042147289&pos=43690;149000;148;3mh,oh,k,rt,takkah,khh,ph,s,pukuhuone,wc,;Omakotitalo;90560
39857;Siilotie 21, Toppilansalmi Oulu;3902;2014;http://www.etuovi.com/kohde/1170142?sc=M1042147289&pos=44059;160000;41;2h, k, s;Kerrostalo;90520
39959;Vanhataival 22, Heikkilänkangas Oulu;3389;1989;http://www.etuovi.com/kohde/1169462?sc=M1042147289&pos=44153;549000;162;"4mh,oh,k,viherhuone,ph,wc,khh+rantatalo; 1mh,oh,kk";Omakotitalo;90310
40005;Kesätie 14, Välivainio Oulu;1132;1959;http://www.etuovi.com/kohde/1169976?sc=M1042147289&pos=44200;240000;212;6h, k, kph, wc, Autotalli/var;Omakotitalo;90530
40101;Rakkakiventie 41 B 7, Kivikkokangas Oulu;1982;2016;http://www.etuovi.com/kohde/9488811?sc=M1042147289&pos=44298;218000;110;5h,k,s;Paritalo;90650
40102;Rakkakiventie 41 C 9, Kivikkokangas Oulu;1982;2016;http://www.etuovi.com/kohde/9954772?sc=M1042147289&pos=44299;218000;110;5h,k,s;Paritalo;90650
40119;Postimestarintie 17 A, Mäntylä Oulu;1542;1989;http://www.etuovi.com/kohde/7673204?sc=M1042147289&pos=44316;118000;76.5;3h, k, kph, s;Kerrostalo;90160
40218;Rakkakiventie 41 D 10, Kivikkokangas Oulu;1982;2016;http://www.etuovi.com/kohde/7672722?sc=M1042147289&pos=44418;218000;110;5h, k, s;Paritalo;90650
40223;Rakkakiventie 41 C 8, Kivikkokangas Oulu;1982;2016;http://www.etuovi.com/kohde/7673004?sc=M1042147289&pos=44413;218000;110;5h, k, s;Paritalo;90650
40277;Aleksanterinkatu 71 A 24, Hollihaka Oulu;3985;2016;http://www.etuovi.com/kohde/9426603?sc=M1042147289&pos=44510;129500;32.5;1h+kk+s;Kerrostalo;90120
40282;Aleksanterinkatu 71 A 32, Hollihaka Oulu;4596;2016;http://www.etuovi.com/kohde/9932183?sc=M1042147289&pos=44505;119500;26;1h+kk;Kerrostalo;90120
40284;Aleksanterinkatu 71 A 41, Hollihaka Oulu;4788;2016;http://www.etuovi.com/kohde/9765430?sc=M1042147289&pos=44507;124500;26;1h+kk;Kerrostalo;90120
40286;Aleksanterinkatu 71 A 49, Hollihaka Oulu;4547;2016;http://www.etuovi.com/kohde/9978132?sc=M1042147289&pos=44509;145500;32;1h+kk+s;Kerrostalo;90120
40287;Aleksanterinkatu 71 A 42, Hollihaka Oulu;4328;2016;http://www.etuovi.com/kohde/9899376?sc=M1042147289&pos=44510;138500;32;1h+kk+s;Kerrostalo;90120
40288;Aleksanterinkatu 71 A 48, Hollihaka Oulu;4981;2016;http://www.etuovi.com/kohde/9540323?sc=M1042147289&pos=44511;129500;26;1h+kk;Kerrostalo;90120
40331;Jänönkuja 3, Hiironen Oulu;257;2000;http://www.etuovi.com/kohde/c46284?sc=M1042147289&pos=44556;23034.73;89.5;4H+K+S;Kerrostalo;90250
40401;Koskitie 26 F, Tuira Oulu;1891;1956;http://www.etuovi.com/kohde/552928?sc=M1042147289&pos=44629;208000;110;4h,k,p;Kerrostalo;90500
40419;Metsästäjäntie 9, Ritaharju Oulu;2393;2014;http://www.etuovi.com/kohde/9895448?sc=M1042147289&pos=44647;329000;137.5;4h,k,rt,s,khh,2wc,parvi,AT,AK;Omakotitalo;90800
40481;Koskitie 12 B 29, Tuira Oulu;4589;2009;http://www.etuovi.com/kohde/935786?sc=M1042147289&pos=44725;670032;146;4h+k+s;Kerrostalo;90500
40528;Koskitie 16 B 37, Tuira Oulu;4763;2014;http://www.etuovi.com/kohde/904235?sc=M1042147289&pos=44772;755000;158.5;5h+k+s;Kerrostalo;90500
40797;Radanvarsi 2, Seelanti Oulu;772;1967;http://www.etuovi.com/kohde/9545274?sc=M1042147289&pos=45120;69500;90;3mh, oh, k, wc, kh, s;Omakotitalo;90800
40862;Rakkakiventie 41 C 8, Kivikkokangas Oulu;1982;2015;http://www.etuovi.com/kohde/9438538?sc=M1042147289&pos=45132;218000;110;5h,k,s;Paritalo;90650
40870;Höyrymyllyntie 18, Toppilansalmi Oulu;3608;2015;http://www.etuovi.com/kohde/9482342?sc=M1042147289&pos=45131;142500;39.5;1h+kt+s;Kerrostalo;90520
41026;Vipukuja 9 ja 11, Ritaharju Oulu;2571;2016;http://www.etuovi.com/kohde/c34348?sc=M1042147289&pos=45290;378000;147;3 tai 4 mh + oh,k,rh + khh + WC, S + WC, SU, SA + terassi + kattoterassi lasitettu 25m2 + 2- auton ak. 50m2 + at 29m2 + var.;Omakotitalo;90540
41095;Aleksanterinkatu 71 A 33, Hollihaka Oulu;4108;2016;http://www.etuovi.com/kohde/9663523?sc=M1042147289&pos=45362;133500;32.5;1h+kk+s;Kerrostalo;90120
41097;Aleksanterinkatu 71 A 31, Hollihaka Oulu;4547;2016;http://www.etuovi.com/kohde/9923300?sc=M1042147289&pos=45364;120500;26.5;1h+kk;Kerrostalo;90120
41098;Aleksanterinkatu 71 A 18, Hollihaka Oulu;3901;2016;http://www.etuovi.com/kohde/9735693?sc=M1042147289&pos=45365;138500;35.5;1h+kk+alk+s;Kerrostalo;90120
41100;Aleksanterinkatu 71 A 9, Hollihaka Oulu;3789;2016;http://www.etuovi.com/kohde/9870520?sc=M1042147289&pos=45367;134500;35.5;1h+kk+alk+s;Kerrostalo;90120
41130;Aleksanterinkatu 71 A 13, Hollihaka Oulu;4245;2017;http://www.etuovi.com/kohde/9474503?sc=M1042147289&pos=45423;112500;26.5;1h, kk;Kerrostalo;90120
41147;Aleksanterinkatu 71 A 3, Hollihaka Oulu;3729;2017;http://www.etuovi.com/kohde/9741623?sc=M1042147289&pos=45451;130500;35;1h, kk, alkovi, sauna;Kerrostalo;90120
41171;Aleksanterinkatu 71 B 21, Hollihaka Oulu;4537;2016;http://www.etuovi.com/kohde/9911327?sc=M1042147289&pos=45465;117950;26;1h+kk;Kerrostalo;90120
41172;Aleksanterinkatu 71 B 13, Hollihaka Oulu;4327;2016;http://www.etuovi.com/kohde/9617848?sc=M1042147289&pos=45466;112500;26;1h+kk;Kerrostalo;90120
41173;Aleksanterinkatu 71 B 12, Hollihaka Oulu;4327;2016;http://www.etuovi.com/kohde/9837832?sc=M1042147289&pos=45467;112500;26;1h+kk;Kerrostalo;90120
41302;Ratamotie 42, Pateniemi Oulu;1250;2016;http://www.etuovi.com/kohde/c27848?sc=M1042147289&pos=45609;57500;46;Talliosake;Rivitalo;90800
41418;Ratamotie 42, Pateniemi Oulu;1250;2016;http://www.etuovi.com/kohde/c26444?sc=M1042147289&pos=45716;51250;41;Talliosake;Rivitalo;90800
41696;Pesätie 2, Kaakkuri Oulu;1774;2004;http://www.etuovi.com/kohde/9992140?sc=M1042147289&pos=46029;94000;53;2 h, k, s;Kerrostalo;90420
41740;Solistinkatu 1 C, Karjasilta Oulu;3186;2008;http://www.etuovi.com/kohde/547012?sc=M1042147289&pos=46063;226184;71;3h,k,s;Kerrostalo;90140
41741;Valkoherukkatie 4, Herukkakangas Oulu;1090;1991;http://www.etuovi.com/kohde/9760103?sc=M1042147289&pos=46064;229000;210;5h, k, s, työhuone, at;Omakotitalo;90800
41754;Saanionpolku 2, Haukipudas Oulu;1559;1960;http://www.etuovi.com/kohde/7654984?sc=M1042147289&pos=46077;198000;127;4h, tupak, s, ph, khh, wc;Omakotitalo;90860
41760;Kangaskuja 24, Jääli/Välikylä Oulu;959;1977;http://www.etuovi.com/kohde/9880721?sc=M1042147289&pos=46093;185000;193;6h, k, s, takkahuone, aula, at, ak;Omakotitalo;90940
41804;Leimatie 3, Neitsytkorpi Oulu;2068;2013;http://www.etuovi.com/kohde/546246?sc=M1042147289&pos=46147;728000;352;5h,k,khh,4kh,s,2at,2ak;Omakotitalo;90310
41954;Kasöörinkuja 18 B, Yli-Ii Oulu;585;1988;http://www.etuovi.com/kohde/7653248?sc=M1042147289&pos=46284;34500;59;2h,kk,s;Rivitalo;91200
42033;Karilantie 6, Rantavainio Oulu;1252;1975;http://www.etuovi.com/kohde/9625462?sc=M1042147289&pos=46379;149000;119;5h, k, kh, s, wc;Omakotitalo;90420
42101;Ruiskukkatie 3, Rajakylä Oulu;650;1977;http://www.etuovi.com/kohde/b88624?sc=M1042147289&pos=46457;51025;78.5;3h+k+kph+parveke;Kerrostalo;90580
42111;Ritvantie 704, Yli-Tannila Oulu;860;1968;http://www.etuovi.com/kohde/9872047?sc=M1042147289&pos=46509;43000;50;2h, k, ph, s;Omakotitalo;91240
42422;Peikontie 1 F 69, Puolivälinkangas Oulu;1298;1968;http://www.etuovi.com/kohde/b78298?sc=M1042147289&pos=46815;79800;61.5;2h+k+parveke;Kerrostalo;90550
42470;Solistinkatu 1, Karjasilta Oulu;3219;2008;http://www.etuovi.com/kohde/1157063?sc=M1042147289&pos=46864;235000;73;3h, kk, s;Kerrostalo;90140
42514;Kivirinne 14 A, Maikkula/Kontionkangas Oulu;1649;1987;http://www.etuovi.com/kohde/b76677?sc=M1042147289&pos=46909;249000;151;4mh, oh, k, khh, s;Omakotitalo;90240
42562;Siilotie 23 B5, Toppilansalmi Oulu;3598;2014;http://www.etuovi.com/kohde/523566?sc=M1042147289&pos=46997;147500;41;1h,k,s,parvi;Kerrostalo;90520
42712;Vesitornintie 16, Kiiminki Oulu;774;1969;http://www.etuovi.com/kohde/9525128?sc=M1042147289&pos=47161;89000;115;3-4h, k, kph, s, wc, autotalli;Omakotitalo;90900
42828;Sorsatie 36B, Höyhtyä Oulu;1382;1959;http://www.etuovi.com/kohde/b64477?sc=M1042147289&pos=47253;188000;136;3-4h,k,s,khh, VAIHTO PIENEMPÄÄN ASUNTOON MAHDOLLISTA;Omakotitalo;90150
42887;Niemeläntie 4, Kiiminki Oulu;656;1973;http://www.etuovi.com/kohde/1155162?sc=M1042147289&pos=47314;63000;96;4h, k, s;Rivitalo;90900
42907;Aleksanterinkatu 71 B, Hollihaka Oulu;3584;2016;http://www.etuovi.com/kohde/7638249?sc=M1042147289&pos=47344;159500;44.5;2h+kk+s;Kerrostalo;90120
42908;Aleksanterinkatu 71 B, Hollihaka Oulu;2929;2016;http://www.etuovi.com/kohde/7638246?sc=M1042147289&pos=47345;205000;70;3h+kk+vh+erillinen wc+kph+s;Kerrostalo;90120
42910;Aleksanterinkatu 71 B, Hollihaka Oulu;2650;2016;http://www.etuovi.com/kohde/7638215?sc=M1042147289&pos=47348;216000;81.5;4h+kk+vh+erillinen wc+kph+s;Kerrostalo;90120
42911;Aleksanterinkatu 71 B, Hollihaka Oulu;3290;2016;http://www.etuovi.com/kohde/7638134?sc=M1042147289&pos=47349;153000;46.5;2h+vh+kk+s;Kerrostalo;90120
42961;Karhitie 14, Välivainio Oulu;894;1955;http://www.etuovi.com/kohde/537309?sc=M1042147289&pos=47390;277000;310;oh,4-5mh,k,rt,työh,pukuh,ph,sa,5wc;Omakotitalo;90530
42974;Siilotie 23, Toppilansalmi Oulu;3476;2014;http://www.etuovi.com/kohde/1154697?sc=M1042147289&pos=47403;142500;41;1h+k+kph+s+parvi;Kerrostalo;90520
43110;Ratsumiehentie 5, Kuivasjärvi Oulu;5147;1951;http://www.etuovi.com/kohde/b46984?sc=M1042147289&pos=47543;386000;75;4h+k+s+kph;Omakotitalo;90540
43278;Luotsiasemantie 9, Martinniemi Oulu;806;1970;http://www.etuovi.com/kohde/7631615?sc=M1042147289&pos=47714;79000;98;TARJOUSKAUPPAKOHDE 4h, k, s, wc, at;Omakotitalo;90850
